Age;2009;2010;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
67;13206;8605;4918;6187;10652;10732;12096;15036;13873;13890;14440;13449;15141
68;12871;12779;4497;4765;6037;10393;10469;11820;14627;13589;13507;13984;12938
69;14586;12474;8049;4364;4635;5898;10096;10176;11458;14245;13247;13010;13372
70;13993;14023;12231;7784;4229;4519;5738;9790;9844;11130;13825;12722;12374
71;11902;13430;11797;11830;7530;4112;4366;5544;9470;9534;10784;13232;12118
72;11087;11390;13084;11342;11398;7268;3985;4179;5346;9109;9202;10273;12509
73;9362;10539;12669;12558;10924;10947;6979;3834;4011;5160;8743;8750;9620
74;7153;8893;10633;12063;11978;10417;10500;6664;3692;3855;4954;8307;8238
75;6794;6729;9538;10097;11534;11401;9976;10043;6360;3521;3676;4705;7723
76;8471;6333;8063;9030;9597;10961;10791;9521;9577;6077;3377;3441;4362
77;8109;7832;5877;7593;8535;9011;10323;10154;8959;9062;5725;3131;3184
78;8468;7528;5647;5501;7061;7987;8445;9678;9555;8432;8547;5316;2857
79;7456;7812;6625;5243;5090;6562;7435;7876;9027;8923;7894;7907;4817
80;49057;52015;56996;59210;59910;59831;61238;62993;64984;67306;69245;69421;68247
