Product;1995-01-01 00:00:00;1995-01-02 00:00:00;1995-01-03 00:00:00;1995-01-04 00:00:00;1995-01-05 00:00:00;1995-01-06 00:00:00;1995-01-07 00:00:00;1995-01-08 00:00:00;1995-01-09 00:00:00;1995-01-10 00:00:00;1995-01-11 00:00:00;1995-01-12 00:00:00;1996-01-01 00:00:00;1996-01-02 00:00:00;1996-01-03 00:00:00;1996-01-04 00:00:00;1996-01-05 00:00:00;1996-01-06 00:00:00;1996-01-07 00:00:00;1996-01-08 00:00:00;1996-01-09 00:00:00;1996-01-10 00:00:00;1996-01-11 00:00:00;1996-01-12 00:00:00;1997-01-01 00:00:00;1997-01-02 00:00:00;1997-01-03 00:00:00;1997-01-04 00:00:00;1997-01-05 00:00:00;1997-01-06 00:00:00;1997-01-07 00:00:00;1997-01-08 00:00:00;1997-01-09 00:00:00;1997-01-10 00:00:00;1997-01-11 00:00:00;1997-01-12 00:00:00;1998-01-01 00:00:00;1998-01-02 00:00:00;1998-01-03 00:00:00;1998-01-04 00:00:00;1998-01-05 00:00:00;1998-01-06 00:00:00;1998-01-07 00:00:00;1998-01-08 00:00:00;1998-01-09 00:00:00;1998-01-10 00:00:00;1998-01-11 00:00:00;1998-01-12 00:00:00;1999-01-01 00:00:00;1999-01-02 00:00:00;1999-01-03 00:00:00;1999-01-04 00:00:00;1999-01-05 00:00:00;1999-01-06 00:00:00;1999-01-07 00:00:00;1999-01-08 00:00:00;1999-01-09 00:00:00;1999-01-10 00:00:00;1999-01-11 00:00:00;1999-01-12 00:00:00;2000-01-01 00:00:00;2000-01-02 00:00:00;2000-01-03 00:00:00;2000-01-04 00:00:00;2000-01-05 00:00:00;2000-01-06 00:00:00;2000-01-07 00:00:00;2000-01-08 00:00:00;2000-01-09 00:00:00;2000-01-10 00:00:00;2000-01-11 00:00:00;2000-01-12 00:00:00;2001-01-01 00:00:00;2001-01-02 00:00:00;2001-01-03 00:00:00;2001-01-04 00:00:00;2001-01-05 00:00:00;2001-01-06 00:00:00;2001-01-07 00:00:00;2001-01-08 00:00:00;2001-01-09 00:00:00;2001-01-10 00:00:00;2001-01-11 00:00:00;2001-01-12 00:00:00;2002-01-01 00:00:00;2002-01-02 00:00:00;2002-01-03 00:00:00;2002-01-04 00:00:00;2002-01-05 00:00:00;2002-01-06 00:00:00;2002-01-07 00:00:00;2002-01-08 00:00:00;2002-01-09 00:00:00;2002-01-10 00:00:00;2002-01-11 00:00:00;2002-01-12 00:00:00;2003-01-01 00:00:00;2003-01-02 00:00:00;2003-01-03 00:00:00;2003-01-04 00:00:00;2003-01-05 00:00:00;2003-01-06 00:00:00;2003-01-07 00:00:00;2003-01-08 00:00:00;2003-01-09 00:00:00;2003-01-10 00:00:00;2003-01-11 00:00:00;2003-01-12 00:00:00;2004-01-01 00:00:00;2004-01-02 00:00:00;2004-01-03 00:00:00;2004-01-04 00:00:00;2004-01-05 00:00:00;2004-01-06 00:00:00;2004-01-07 00:00:00;2004-01-08 00:00:00;2004-01-09 00:00:00;2004-01-10 00:00:00;2004-01-11 00:00:00;2004-01-12 00:00:00;2005-01-01 00:00:00;2005-01-02 00:00:00;2005-01-03 00:00:00;2005-01-04 00:00:00;2005-01-05 00:00:00;2005-01-06 00:00:00;2005-01-07 00:00:00;2005-01-08 00:00:00;2005-01-09 00:00:00;2005-01-10 00:00:00;2005-01-11 00:00:00;2005-01-12 00:00:00;2006-01-01 00:00:00;2006-01-02 00:00:00;2006-01-03 00:00:00;2006-01-04 00:00:00;2006-01-05 00:00:00;2006-01-06 00:00:00;2006-01-07 00:00:00;2006-01-08 00:00:00;2006-01-09 00:00:00;2006-01-10 00:00:00;2006-01-11 00:00:00;2006-01-12 00:00:00;2007-01-01 00:00:00;2007-01-02 00:00:00;2007-01-03 00:00:00;2007-01-04 00:00:00;2007-01-05 00:00:00;2007-01-06 00:00:00;2007-01-07 00:00:00;2007-01-08 00:00:00;2007-01-09 00:00:00;2007-01-10 00:00:00;2007-01-11 00:00:00;2007-01-12 00:00:00;2008-01-01 00:00:00;2008-01-02 00:00:00;2008-01-03 00:00:00;2008-01-04 00:00:00;2008-01-05 00:00:00;2008-01-06 00:00:00;2008-01-07 00:00:00;2008-01-08 00:00:00;2008-01-09 00:00:00;2008-01-10 00:00:00;2008-01-11 00:00:00;2008-01-12 00:00:00;2009-01-01 00:00:00;2009-01-02 00:00:00;2009-01-03 00:00:00;2009-01-04 00:00:00;2009-01-05 00:00:00;2009-01-06 00:00:00;2009-01-07 00:00:00;2009-01-08 00:00:00;2009-01-09 00:00:00;2009-01-10 00:00:00;2009-01-11 00:00:00;2009-01-12 00:00:00;2010-01-01 00:00:00;2010-01-02 00:00:00;2010-01-03 00:00:00;2010-01-04 00:00:00;2010-01-05 00:00:00;2010-01-06 00:00:00;2010-01-07 00:00:00;2010-01-08 00:00:00;2010-01-09 00:00:00;2010-01-10 00:00:00;2010-01-11 00:00:00;2010-01-12 00:00:00;2011-01-01 00:00:00;2011-01-02 00:00:00;2011-01-03 00:00:00;2011-01-04 00:00:00;2011-01-05 00:00:00;2011-01-06 00:00:00;2011-01-07 00:00:00;2011-01-08 00:00:00;2011-01-09 00:00:00;2011-01-10 00:00:00;2011-01-11 00:00:00;2011-01-12 00:00:00;2012-01-01 00:00:00;2012-01-02 00:00:00;2012-01-03 00:00:00;2012-01-04 00:00:00;2012-01-05 00:00:00;2012-01-06 00:00:00;2012-01-07 00:00:00;2012-01-08 00:00:00;2012-01-09 00:00:00;2012-01-10 00:00:00;2012-01-11 00:00:00;2012-01-12 00:00:00;2013-01-01 00:00:00;2013-01-02 00:00:00;2013-01-03 00:00:00;2013-01-04 00:00:00;2013-01-05 00:00:00;2013-01-06 00:00:00;2013-01-07 00:00:00;2013-01-08 00:00:00;2013-01-09 00:00:00;2013-01-10 00:00:00;2013-01-11 00:00:00;2013-01-12 00:00:00;2014-01-01 00:00:00;2014-01-02 00:00:00;2014-01-03 00:00:00;2014-01-04 00:00:00;2014-01-05 00:00:00;2014-01-06 00:00:00;2014-01-07 00:00:00;2014-01-08 00:00:00;2014-01-09 00:00:00;2014-01-10 00:00:00;2014-01-11 00:00:00;2014-01-12 00:00:00;2015-01-01 00:00:00;2015-01-02 00:00:00;2015-01-03 00:00:00;2015-01-04 00:00:00;2015-01-05 00:00:00;2015-01-06 00:00:00;2015-01-07 00:00:00;2015-01-08 00:00:00;2015-01-09 00:00:00;2015-01-10 00:00:00;2015-01-11 00:00:00;2015-01-12 00:00:00;2016-01-01 00:00:00;2016-01-02 00:00:00;2016-01-03 00:00:00;2016-01-04 00:00:00;2016-01-05 00:00:00;2016-01-06 00:00:00;2016-01-07 00:00:00;2016-01-08 00:00:00;2016-01-09 00:00:00;2016-01-10 00:00:00;2016-01-11 00:00:00;2016-01-12 00:00:00;2017-01-01 00:00:00;2017-01-02 00:00:00;2017-01-03 00:00:00;2017-01-04 00:00:00;2017-01-05 00:00:00;2017-01-06 00:00:00;2017-01-07 00:00:00;2017-01-08 00:00:00;2017-01-09 00:00:00;2017-01-10 00:00:00;2017-01-11 00:00:00;2017-01-12 00:00:00;2018-01-01 00:00:00;2018-01-02 00:00:00;2018-01-03 00:00:00;2018-01-04 00:00:00;2018-01-05 00:00:00;2018-01-06 00:00:00;2018-01-07 00:00:00;2018-01-08 00:00:00;2018-01-09 00:00:00;2018-01-10 00:00:00;2018-01-11 00:00:00;2018-01-12 00:00:00;2019-01-01 00:00:00;2019-01-02 00:00:00;2019-01-03 00:00:00;2019-01-04 00:00:00;2019-01-05 00:00:00;2019-01-06 00:00:00;2019-01-07 00:00:00;2019-01-08 00:00:00;2019-01-09 00:00:00;2019-01-10 00:00:00;2019-01-11 00:00:00;2019-01-12 00:00:00;2020-01-01 00:00:00;2020-01-02 00:00:00;2020-01-03 00:00:00;2020-01-04 00:00:00;2020-01-05 00:00:00;2020-01-06 00:00:00;2020-01-07 00:00:00;2020-01-08 00:00:00;2020-01-09 00:00:00;2020-01-10 00:00:00;2020-01-11 00:00:00;2020-01-12 00:00:00;2021-01-01 00:00:00;2021-01-02 00:00:00;2021-01-03 00:00:00;2021-01-04 00:00:00;2021-01-05 00:00:00;2021-01-06 00:00:00;2021-01-07 00:00:00;2021-01-08 00:00:00;2021-01-09 00:00:00;2021-01-10 00:00:00;2021-01-11 00:00:00;2021-01-12 00:00:00;2022-01-01 00:00:00;2022-01-02 00:00:00;2022-01-03 00:00:00;2022-01-04 00:00:00;2022-01-05 00:00:00;2022-01-06 00:00:00;2022-01-07 00:00:00;2022-01-08 00:00:00;2022-01-09 00:00:00;2022-01-10 00:00:00
Маргарин, кг;9.96;10.52;10.79;10.74;10.81;10.84;10.93;11.18;11.61;12.05;12.18;12.38;12.46;12.52;12.36;12.16;12.03;11.82;11.71;11.64;11.64;11.63;11.71;11.78;11.68;11.74;11.76;11.72;11.74;11.73;11.84;11.92;12.08;12.14;12.16;12.18;12.2;12.19;12.16;12.13;12.1;12.06;12.05;12.88;26.75;27.62;28.34;31.08;32.95;33.49;33.49;33.48;33.38;33.18;33.11;33.28;33.5;33.62;33.68;33.55;33.39;33.23;32.79;32.12;31.95;31.65;31.42;31.59;31.74;31.73;31.92;32.22;32.17;32.04;31.89;31.85;31.7;31.69;31.74;32.03;32.51;32.96;33.6;34.09;34.31;34.6;34.76;34.84;35.01;34.98;35.08;35.29;35.53;35.72;36.12;36.58;35.72;35.97;36.24;36.34;36.46;36.54;36.82;37.28;37.59;37.92;38.32;38.5;39.23;39.34;39.49;39.61;39.75;39.75;39.77;39.87;40.04;40.23;40.51;40.95;41.51;41.96;42.24;42.37;42.54;42.6;42.63;42.75;42.88;43.15;43.31;43.46;43.63;43.77;43.9;44.07;44.13;44.12;44.2;44.26;44.36;44.51;44.67;44.78;44.91;45.08;45.23;45.39;45.63;45.88;46.29;46.79;47.7;50.28;52.9;54.64;56.27;58.36;60.67;62.27;64.04;64.91;65.82;66.52;67.21;67.92;68.34;68.63;68.63;69.25;69.64;69.69;69.82;69.83;69.83;69.92;69.84;69.96;69.98;70.12;70.0;70.15;70.1;70.07;70.0;69.86;69.8;69.83;70.09;70.82;71.94;73.21;72.26;73.58;74.56;75.24;75.67;76.07;76.47;76.86;77.16;77.46;77.29;77.57;75.34;75.37;75.37;75.51;75.86;75.92;75.89;75.96;76.6;77.13;77.69;78.0;78.1;78.54;78.52;78.55;78.48;78.62;78.64;78.74;79.18;79.62;80.02;80.31;81.05;81.03;81.26;81.46;81.96;82.41;82.73;82.79;83.2;83.41;84.26;87.72;95.76;101.95;105.06;107.15;108.64;109.55;110.24;110.92;111.37;112.46;114.33;115.54;116.4;117.17;118.28;120.18;121.06;121.25;121.86;122.48;123.45;123.97;124.26;124.65;123.64;123.74;123.88;123.77;123.83;123.51;123.29;123.44;123.02;123.08;124.49;125.85;123.33;124.18;124.58;124.7;125.17;126.37;126.57;126.79;127.43;128.17;128.71;129.38;130.43;131.21;131.22;131.12;132.62;132.86;133.04;132.94;133.45;133.87;133.52;134.29;132.3;132.28;132.6;133.77;133.91;135.8;136.74;136.73;137.45;138.11;140.74;143.46;147.53;151.78;154.63;157.48;161.35;164.27;165.71;166.92;168.74;171.03;173.73;177.29;179.19;181.75;198.55;224.72;236.22;243.91;247.84;247.9;247.47;243.37
Фарш мясной, кг;7.11;8.16;11.04;11.73;13.02;13.73;14.33;14.92;15.41;15.73;15.85;16.01;16.14;16.31;16.42;16.65;17.17;17.33;17.51;17.76;17.93;18.01;17.98;17.98;18.17;18.28;18.39;18.54;18.79;18.96;19.07;19.23;19.42;19.55;19.7;19.78;19.95;20.29;20.58;20.76;20.8;20.88;20.88;22.07;27.62;28.43;29.59;35.33;40.58;42.26;42.81;43.57;44.47;45.2;46.61;47.72;48.67;49.31;49.67;49.81;49.84;49.85;50.01;50.08;50.65;51.54;52.84;54.89;56.76;58.44;59.54;60.81;63.21;65.8;67.56;69.96;71.76;73.11;74.14;75.08;76.06;77.0;77.57;78.21;78.0;78.46;78.74;79.21;79.57;79.85;80.01;80.27;80.6;80.89;80.88;81.07;80.01;80.19;80.22;80.01;80.17;80.31;80.54;80.89;81.45;82.26;82.89;83.29;83.51;84.46;85.55;86.69;87.63;88.75;89.92;91.37;93.78;97.15;99.99;102.42;105.79;108.66;110.94;112.45;113.97;115.54;116.3;117.0;118.23;119.32;120.2;121.31;123.0;124.82;126.05;126.95;128.14;128.5;129.31;130.39;131.51;132.51;132.99;133.87;134.8;135.45;135.48;135.45;135.6;135.7;136.04;136.85;138.54;140.13;141.46;142.67;142.76;144.03;145.87;147.6;150.25;153.4;156.45;160.35;165.87;170.3;173.38;175.45;176.97;180.35;183.04;184.03;185.11;185.4;185.91;186.57;187.27;187.68;187.99;188.18;187.82;187.98;188.21;188.55;189.21;189.4;189.95;190.9;192.85;194.84;196.56;199.08;203.66;207.6;210.31;211.66;213.15;214.36;215.3;216.43;218.75;221.39;223.99;226.17;228.0;229.59;231.02;231.99;232.25;233.19;234.13;235.65;237.02;238.52;239.5;240.5;239.26;239.09;239.21;238.95;239.06;239.1;238.97;239.12;240.32;241.26;242.26;242.78;243.94;244.72;246.8;249.78;255.6;259.98;262.11;265.53;272.03;276.98;278.84;283.28;294.11;302.8;307.89;310.23;310.86;311.3;312.05;314.06;316.03;317.07;317.05;317.24;313.83;313.97;313.79;313.01;312.97;312.8;312.69;313.33;314.8;316.86;317.91;319.55;322.63;322.84;323.43;323.72;324.06;324.64;325.45;325.91;324.83;324.5;324.56;324.54;324.18;323.5;322.16;322.57;323.04;324.54;326.02;329.28;334.28;337.54;340.1;342.23;339.67;340.08;340.56;340.37;340.87;341.96;342.99;343.16;341.91;341.85;342.02;341.41;339.98;339.35;340.77;342.81;343.4;343.37;344.3;345.49;345.72;346.29;347.15;348.83;350.24;352.38;357.81;359.77;363.39;365.49;368.5;373.3;378.59;385.04;390.22;393.17;396.76;400.2;418.18;427.45;431.33;434.56;432.84;432.32;433.07;433.37
Печень говяжья, кг;7.91;8.89;9.76;10.59;11.39;11.8;12.13;12.29;12.36;12.37;12.4;12.66;13.0;13.14;13.3;13.37;13.59;13.7;13.74;13.75;13.73;13.68;13.63;13.65;13.64;13.79;13.95;14.1;14.24;14.27;14.32;14.27;14.24;14.22;14.21;14.2;14.28;14.37;14.44;14.5;14.47;14.36;14.3;15.13;21.26;21.8;22.71;28.6;33.17;35.01;36.39;37.12;37.12;37.1;37.28;37.07;37.21;37.33;37.33;37.55;37.74;37.91;38.27;38.55;39.43;40.2;40.95;41.95;43.02;43.79;44.42;45.5;46.89;48.61;50.02;53.24;55.14;55.83;55.76;55.61;55.51;55.57;55.53;56.08;56.41;56.68;56.88;56.93;56.85;56.71;56.53;56.19;56.06;55.76;55.83;56.09;55.29;55.84;56.99;57.7;57.6;57.41;57.23;57.15;57.48;58.16;58.65;59.1;60.23;62.12;63.51;64.99;66.18;67.05;67.67;68.3;68.97;70.38;72.31;74.5;77.39;81.89;86.25;89.8;91.49;92.51;92.63;92.56;92.86;92.93;93.08;93.96;94.29;95.56;96.43;96.77;96.85;96.61;96.7;96.69;97.1;97.48;98.08;98.82;99.92;100.6;100.92;101.17;100.82;100.69;100.53;100.56;100.87;101.15;101.92;102.99;102.61;103.74;105.03;106.14;107.26;108.49;109.57;110.65;111.86;113.79;115.7;117.43;118.52;121.23;123.67;123.76;122.57;121.89;121.2;120.76;120.76;120.7;120.79;120.99;121.38;122.7;123.29;123.43;123.61;123.14;123.21;123.44;125.15;127.37;129.62;131.48;135.35;137.51;139.11;139.59;140.08;140.46;140.55;140.81;141.93;144.74;147.06;148.86;150.64;152.05;152.96;152.89;152.6;152.19;152.52;152.66;152.76;153.61;153.72;154.24;154.84;154.84;154.69;154.16;153.7;152.86;152.28;151.77;151.88;152.81;152.8;153.18;153.77;155.92;159.49;166.04;175.4;182.42;185.56;189.05;193.31;196.4;199.04;203.64;213.91;224.6;230.97;232.76;230.15;228.46;226.67;226.0;226.9;228.22;229.29;230.37;232.96;235.66;237.77;238.69;238.38;237.34;235.71;235.22;236.02;236.5;237.36;238.29;238.13;237.97;237.35;237.35;237.93;237.62;237.64;238.6;238.85;239.37;240.0;241.62;241.97;242.22;242.16;241.78;241.48;241.04;240.39;239.99;240.93;241.05;241.48;242.06;241.54;241.17;241.32;240.67;239.39;238.19;237.3;237.55;238.56;238.44;238.66;239.42;240.87;241.21;242.62;246.06;247.92;247.64;246.92;246.71;246.44;247.59;249.0;250.48;253.03;256.14;261.92;269.0;274.69;279.97;284.76;291.43;296.63;300.69;306.1;311.13;315.99;319.26;340.4;353.42;359.48;359.42;356.59;353.79;351.58;349.31
Сметана, кг;8.02;9.34;10.11;10.47;10.51;10.58;10.91;11.25;11.5;12.09;12.66;13.06;13.49;13.83;13.95;13.94;13.88;13.68;13.52;13.46;13.66;13.88;14.26;14.78;15.1;15.4;15.55;15.61;15.51;15.23;15.13;15.11;15.08;15.25;15.6;15.83;16.04;16.2;16.16;16.04;15.72;15.43;15.29;15.34;16.79;18.26;20.89;24.79;27.23;28.81;29.22;29.43;29.16;28.74;28.91;29.43;30.58;31.51;32.63;33.47;33.75;34.0;33.85;33.51;33.02;32.64;32.51;32.59;33.26;34.41;36.84;38.43;39.63;40.55;40.5;40.39;39.82;39.1;38.8;39.14;39.77;40.95;42.6;43.55;43.97;44.15;44.01;43.46;42.62;41.91;41.66;41.87;42.41;43.49;45.28;46.35;46.17;46.6;46.6;46.45;45.94;45.46;45.42;45.63;46.48;47.66;49.78;51.03;51.7;52.4;52.31;52.33;51.83;51.49;51.62;52.05;52.79;54.1;55.74;57.05;57.85;58.55;58.78;58.89;58.49;58.28;58.29;58.59;59.49;60.59;61.8;62.72;63.32;64.07;64.52;64.64;64.23;63.98;64.04;64.36;65.14;65.89;66.78;67.78;68.39;68.88;69.12;69.18;69.1;69.13;69.59;70.98;76.11;82.99;86.1;87.91;89.65;91.33;92.13;92.32;92.13;92.09;92.33;92.99;93.93;95.83;97.29;98.03;98.04;98.37;98.33;98.18;96.99;96.29;96.02;95.99;96.24;97.07;98.12;99.56;98.86;99.82;100.31;100.26;99.94;99.65;99.81;103.18;106.64;109.71;111.62;112.95;111.9;112.97;113.52;113.74;113.63;113.42;113.51;113.47;114.18;115.36;116.62;117.41;116.46;116.47;116.43;116.42;116.44;116.53;116.71;116.88;117.34;118.78;119.96;121.17;120.77;121.6;121.88;122.23;122.55;122.95;123.8;125.39;128.68;131.6;134.15;136.39;138.48;140.55;144.18;146.68;147.88;148.56;148.8;148.99;150.07;151.94;153.58;156.12;159.98;164.05;165.75;166.52;167.84;168.15;168.51;169.11;169.1;170.2;171.83;173.83;173.18;174.51;175.27;175.9;175.83;175.86;176.17;176.62;177.84;180.99;183.64;186.37;187.23;188.88;189.78;191.01;191.72;191.73;191.75;192.14;192.84;193.76;195.1;195.53;196.28;196.92;197.22;197.26;197.05;196.65;196.76;196.8;197.14;198.49;200.38;202.62;204.31;205.59;207.09;207.35;208.17;208.33;209.54;210.14;211.41;212.78;214.45;215.58;216.41;217.31;219.41;221.26;221.26;221.57;221.71;222.14;222.07;223.46;225.06;226.32;227.19;227.94;228.64;228.12;229.14;230.37;231.51;232.83;235.77;240.4;245.24;249.61;251.44;257.53;270.25;280.48;284.77;285.27;283.24;281.95;281.81;281.23
Кисломолочные продукты, кг;1.74;2.09;2.3;2.41;2.52;2.53;2.57;2.66;2.74;2.9;3.05;3.21;3.35;3.5;3.63;3.7;3.72;3.82;3.89;3.93;4.03;4.12;4.23;4.3;4.45;4.57;4.65;4.67;4.66;4.61;4.57;4.6;4.62;4.68;4.74;4.84;4.91;4.98;4.99;4.98;4.97;4.94;4.91;4.99;5.61;6.1;6.84;8.11;8.6;9.29;9.35;9.48;9.54;9.46;9.55;9.66;9.86;10.08;10.53;10.81;10.28;10.41;10.46;10.42;10.41;10.39;10.37;10.4;10.62;10.98;11.75;12.37;12.7;13.03;13.14;13.15;13.04;12.93;12.88;12.94;13.15;13.48;13.93;14.18;14.31;14.42;14.4;14.29;14.13;13.99;13.96;13.91;14.03;14.27;14.72;15.08;14.99;15.17;15.27;15.3;15.24;15.18;15.19;15.25;15.55;15.95;16.38;16.73;17.0;17.22;17.3;17.38;17.37;17.33;17.35;17.44;17.67;18.03;18.5;18.89;19.19;19.41;19.61;19.73;19.73;19.72;19.74;19.83;20.13;20.47;20.88;21.12;21.29;21.61;21.84;21.91;21.97;21.98;22.06;22.12;22.28;22.51;22.77;23.08;23.28;23.45;23.6;23.67;23.75;23.82;23.93;24.42;26.3;28.86;29.74;30.23;30.81;31.43;31.86;32.15;32.18;32.24;32.26;32.36;32.57;33.08;33.39;33.53;33.75;33.89;33.98;33.82;33.43;33.21;33.09;33.08;33.11;33.31;33.65;34.14;34.1;34.44;34.72;34.85;34.85;34.87;34.92;36.2;37.3;38.43;39.12;39.52;39.95;40.37;40.65;40.77;40.79;40.79;40.82;40.9;41.27;41.68;42.09;42.27;41.98;41.99;42.09;42.11;42.08;42.1;42.14;42.2;42.41;42.79;43.14;43.46;43.77;44.07;44.3;44.43;44.52;44.64;45.11;45.62;46.9;48.01;48.7;49.52;50.35;51.08;52.36;53.23;53.75;54.08;54.24;54.36;54.72;55.3;55.78;56.68;57.88;59.23;59.88;60.23;60.53;60.62;60.54;60.51;60.75;61.1;61.69;62.25;61.97;62.4;62.9;63.17;63.29;63.42;63.5;63.64;64.15;65.16;66.23;67.2;67.78;68.26;68.75;69.11;69.27;69.44;69.49;69.54;69.59;69.87;70.32;70.77;71.37;71.48;71.8;71.82;71.9;71.77;71.88;71.89;71.93;72.29;72.49;73.05;73.76;74.03;74.49;74.64;74.8;74.95;75.27;75.53;76.08;76.54;76.86;77.23;77.2;77.49;77.82;78.09;78.47;78.52;78.48;78.39;78.51;78.7;79.03;79.43;80.18;80.51;81.01;81.31;81.71;81.98;82.14;82.53;83.36;84.31;85.64;87.38;88.64;90.44;94.41;98.09;99.49;100.16;100.27;100.15;99.89;99.88
Говядина (кроме бескостного мяса), кг;7.87;8.89;8.9;9.46;10.56;11.22;11.75;12.02;12.31;12.38;12.42;12.55;12.74;12.84;12.97;13.16;13.56;13.75;13.92;14.08;14.14;14.11;14.08;14.14;14.13;14.31;14.48;14.71;15.1;15.27;15.48;15.66;15.71;15.74;15.72;15.79;16.2;16.58;16.92;17.07;17.17;17.21;17.22;17.67;21.49;21.9;23.26;30.04;34.63;36.61;37.17;37.85;38.51;39.17;40.32;41.02;41.56;41.84;41.82;42.01;42.15;42.17;42.34;42.43;43.26;44.52;46.11;47.52;49.2;49.93;50.77;52.72;56.09;58.83;60.45;62.59;64.56;66.24;67.17;68.19;68.88;69.29;69.49;70.33;70.85;71.42;71.6;71.81;72.3;72.37;72.47;72.42;72.42;72.41;72.34;72.56;72.22;72.05;71.93;72.0;72.23;72.28;72.33;72.57;72.89;73.25;73.51;73.9;74.81;76.34;77.52;79.16;80.73;81.95;83.22;84.25;85.74;88.25;89.83;93.41;97.14;101.54;104.31;106.39;108.13;109.41;110.21;111.02;112.41;113.34;113.92;115.77;118.34;121.49;123.14;124.73;125.79;126.36;127.34;128.18;129.24;129.85;130.35;131.67;132.69;133.35;133.44;133.74;134.0;134.09;134.47;135.53;136.73;137.92;138.03;139.49;141.2;143.01;145.0;146.78;149.87;153.18;155.96;159.71;165.16;169.41;172.33;174.86;176.8;179.69;181.97;182.95;184.06;184.2;184.27;184.95;184.85;185.14;184.94;185.6;186.26;186.66;186.98;187.08;187.27;187.43;187.65;188.05;189.98;191.31;192.7;197.64;202.28;208.83;212.85;214.18;216.1;217.64;219.5;222.75;226.88;229.55;231.79;234.49;237.83;240.58;241.45;242.24;242.76;243.27;244.32;245.5;246.53;247.51;247.73;248.47;248.61;247.98;247.71;246.47;246.12;245.55;245.33;245.58;245.76;245.95;244.88;244.55;245.1;245.69;246.74;248.47;250.92;252.25;254.05;256.62;261.42;264.2;265.23;272.28;290.47;300.4;306.14;307.63;309.13;309.26;309.47;311.71;313.63;315.08;315.01;314.94;312.16;311.71;311.92;311.58;311.84;311.61;311.58;311.56;312.86;313.47;314.6;315.02;315.02;316.23;316.34;317.26;317.09;317.52;317.24;318.03;318.43;319.25;319.44;320.34;321.41;321.34;321.34;321.58;322.1;322.48;322.28;323.61;325.87;327.1;328.51;330.58;329.18;331.48;332.47;333.62;336.29;336.68;338.06;341.06;343.09;345.9;347.97;350.05;344.43;345.38;349.53;353.22;353.95;354.43;354.65;354.46;355.66;356.88;358.73;361.04;362.22;364.33;372.67;375.84;379.92;382.09;383.76;390.71;402.42;408.82;413.54;416.46;422.09;428.51;458.52;469.69;474.23;475.41;476.09;475.35;476.4;479.81
Говядина бескостная, кг;7.87;8.89;8.9;9.46;10.56;11.22;11.75;12.02;12.31;12.38;12.42;12.55;12.74;12.84;12.97;13.16;13.56;13.75;13.92;14.08;14.14;14.11;14.09;14.14;22.87;22.96;23.2;23.59;24.01;24.37;24.5;24.69;24.92;24.91;25.0;25.22;25.67;25.89;26.19;26.38;26.52;26.64;26.62;27.34;32.71;33.7;35.31;43.26;49.57;51.69;52.85;53.95;55.19;56.52;58.75;59.71;60.55;61.43;61.52;62.08;62.51;62.82;62.97;63.35;64.52;66.64;69.13;72.06;74.29;75.31;76.26;79.49;83.87;87.16;89.41;92.62;96.32;98.85;100.39;101.94;102.94;103.51;103.66;105.04;105.42;106.14;106.66;107.28;108.01;108.65;109.04;109.56;109.97;109.93;110.06;110.57;108.26;108.15;107.78;108.29;108.58;108.69;109.06;109.62;110.34;110.73;110.99;111.92;113.29;115.13;116.34;118.78;121.28;123.79;126.18;128.79;131.46;134.55;136.73;141.67;146.11;149.98;153.03;155.87;157.73;159.94;161.03;162.51;163.53;164.18;164.53;167.1;169.54;172.67;174.48;176.41;178.38;179.56;180.92;182.12;183.56;184.81;185.0;187.07;188.42;188.79;189.14;189.87;190.03;190.04;190.76;191.63;193.7;195.46;196.68;199.31;198.69;200.83;203.07;205.7;209.5;214.24;218.06;223.01;229.02;233.42;237.77;241.69;243.56;248.41;251.48;253.4;254.42;255.72;256.21;256.52;256.49;256.66;256.73;258.16;258.14;259.33;259.85;260.22;261.34;261.86;262.1;262.96;265.03;266.8;268.57;274.24;297.36;304.23;308.93;311.75;313.91;315.04;316.5;319.19;323.49;327.35;331.44;335.24;339.87;344.55;347.65;349.72;350.59;351.51;352.61;353.9;354.88;356.42;356.81;359.1;357.05;357.24;357.43;357.45;357.37;357.57;357.09;357.54;358.83;359.1;359.37;359.97;362.48;363.69;365.49;368.0;371.95;374.68;376.37;379.12;384.92;388.98;392.17;400.23;420.48;432.42;440.39;445.55;447.54;448.75;450.19;451.83;453.29;454.69;455.11;456.11;448.8;449.33;450.49;452.02;451.61;451.22;451.31;451.67;452.23;453.2;454.0;455.26;453.7;454.87;455.5;456.2;456.43;457.12;457.66;457.82;458.24;458.91;459.42;461.24;463.36;463.99;464.4;465.2;466.07;467.34;468.27;470.14;473.78;475.8;478.11;481.78;474.97;476.91;478.72;479.67;481.09;482.79;483.93;485.13;486.29;487.01;488.79;490.88;490.44;491.5;494.68;498.77;499.64;500.03;500.56;501.02;502.02;503.46;504.48;508.18;511.68;516.62;522.45;527.27;532.68;538.4;541.93;548.46;556.64;560.93;566.59;572.21;581.96;588.77;623.08;640.89;648.83;654.48;656.65;657.84;657.82;660.52
